2026-05-22 03:49:07.796 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.366 s, sync=0.014 s, total=0.480 s; sync files=4, longest=0.005 s, average=0.004 s; distance=14 kB, estimate=659 kB; lsn=0/1EA8E28, redo lsn=0/1EA8DD0
2026-05-22 03:59:07.821 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 03:59:08.193 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.339 s, sync=0.011 s, total=0.391 s; sync files=4, longest=0.005 s, average=0.003 s; distance=15 kB, estimate=595 kB; lsn=0/1EACC48, redo lsn=0/1EACBF0
2026-05-22 04:09:07.246 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:09:07.615 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.334 s, sync=0.012 s, total=0.373 s; sync files=4, longest=0.005 s, average=0.003 s; distance=8 kB, estimate=536 kB; lsn=0/1EAEFC0, redo lsn=0/1EAEF68
2026-05-22 04:19:07.637 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:19:08.022 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.341 s, sync=0.011 s, total=0.389 s; sync files=4, longest=0.005 s, average=0.003 s; distance=9 kB, estimate=484 kB; lsn=0/1EB1670, redo lsn=0/1EB1618
2026-05-22 04:34:07.059 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:34:07.434 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.322 s, sync=0.012 s, total=0.375 s; sync files=4, longest=0.004 s, average=0.003 s; distance=9 kB, estimate=436 kB; lsn=0/1EB3CD8, redo lsn=0/1EB3C80
2026-05-22 04:44:07.445 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:44:07.824 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.342 s, sync=0.015 s, total=0.382 s; sync files=4, longest=0.007 s, average=0.004 s; distance=11 kB, estimate=394 kB; lsn=0/1EB6AF0, redo lsn=0/1EB6A98
2026-05-22 04:49:07.838 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:49:08.230 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.349 s, sync=0.013 s, total=0.394 s; sync files=4, longest=0.005 s, average=0.004 s; distance=11 kB, estimate=355 kB; lsn=0/1EB9A98, redo lsn=0/1EB9A40
2026-05-22 04:54:07.393 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:54:08.466 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.503 s, sync=0.234 s, total=1.118 s; sync files=4, longest=0.072 s, average=0.059 s; distance=12 kB, estimate=321 kB; lsn=0/1EBCB10, redo lsn=0/1EBCAB8
2026-05-22 04:59:07.478 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 04:59:08.517 +03 [24168] LOG:  checkpoint complete: wrote 9 buffers (0.1%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.985 s, sync=0.032 s, total=1.040 s; sync files=8, longest=0.006 s, average=0.004 s; distance=57 kB, estimate=295 kB; lsn=0/1ECB2D0, redo lsn=0/1ECB278
2026-05-22 05:04:07.530 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:04:08.016 +03 [24168] LOG:  checkpoint complete: wrote 4 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.450 s, sync=0.015 s, total=0.488 s; sync files=5, longest=0.004 s, average=0.003 s; distance=6 kB, estimate=266 kB; lsn=0/1ECCD08, redo lsn=0/1ECCC78
2026-05-22 05:09:07.020 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:09:07.377 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.329 s, sync=0.011 s, total=0.358 s; sync files=4, longest=0.003 s, average=0.003 s; distance=6 kB, estimate=240 kB; lsn=0/1ECE868, redo lsn=0/1ECE810
2026-05-22 05:24:07.401 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:24:07.777 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.331 s, sync=0.019 s, total=0.379 s; sync files=4, longest=0.012 s, average=0.005 s; distance=7 kB, estimate=217 kB; lsn=0/1ED0480, redo lsn=0/1ED0428
2026-05-22 05:29:07.804 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:29:08.176 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.339 s, sync=0.010 s, total=0.374 s; sync files=4, longest=0.003 s, average=0.003 s; distance=7 kB, estimate=196 kB; lsn=0/1ED2190, redo lsn=0/1ED2138
2026-05-22 05:34:07.181 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:34:07.551 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.341 s, sync=0.011 s, total=0.372 s; sync files=4, longest=0.004 s, average=0.003 s; distance=8 kB, estimate=177 kB; lsn=0/1ED41C8, redo lsn=0/1ED4170
2026-05-22 05:39:07.563 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:39:07.929 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.327 s, sync=0.011 s, total=0.368 s; sync files=4, longest=0.003 s, average=0.003 s; distance=7 kB, estimate=160 kB; lsn=0/1ED61B0, redo lsn=0/1ED6158
2026-05-22 05:49:07.936 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:49:08.289 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.323 s, sync=0.011 s, total=0.354 s; sync files=4, longest=0.004 s, average=0.003 s; distance=8 kB, estimate=145 kB; lsn=0/1ED8290, redo lsn=0/1ED8238
2026-05-22 05:54:07.337 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:54:07.720 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.336 s, sync=0.015 s, total=0.385 s; sync files=4, longest=0.005 s, average=0.004 s; distance=8 kB, estimate=131 kB; lsn=0/1EDA460, redo lsn=0/1EDA408
2026-05-22 05:59:07.735 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 05:59:08.155 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.345 s, sync=0.015 s, total=0.422 s; sync files=4, longest=0.006 s, average=0.004 s; distance=9 kB, estimate=119 kB; lsn=0/1EDC960, redo lsn=0/1EDC908
2026-05-22 06:04:07.173 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 06:04:07.554 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.341 s, sync=0.017 s, total=0.383 s; sync files=4, longest=0.005 s, average=0.005 s; distance=10 kB, estimate=108 kB; lsn=0/1EDF248, redo lsn=0/1EDF1F0
2026-05-22 06:09:07.561 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 06:09:07.938 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.337 s, sync=0.012 s, total=0.379 s; sync files=4, longest=0.005 s, average=0.003 s; distance=10 kB, estimate=98 kB; lsn=0/1EE1C08, redo lsn=0/1EE1BB0
2026-05-22 06:14:07.947 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 06:14:08.338 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.347 s, sync=0.014 s, total=0.391 s; sync files=4, longest=0.005 s, average=0.004 s; distance=11 kB, estimate=89 kB; lsn=0/1EE49C8, redo lsn=0/1EE4970
2026-05-22 06:19:07.342 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 06:19:07.711 +03 [24168] LOG:  checkpoint complete: wrote 3 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.335 s, sync=0.008 s, total=0.372 s; sync files=4, longest=0.003 s, average=0.002 s; distance=11 kB, estimate=81 kB; lsn=0/1EE7618, redo lsn=0/1EE75C0
2026-05-22 06:24:07.726 +03 [24168] LOG:  checkpoint starting: time
2026-05-22 06:24:08.367 +03 [24168] LOG:  checkpoint complete: wrote 5 buffers (0.0%), wrote 1 SLRU buffers; 0 WAL file(s) added, 0 removed, 0 recycled; write=0.556 s, sync=0.031 s, total=0.644 s; sync files=6, longest=0.010 s, average=0.006 s; distance=25 kB, estimate=76 kB; lsn=0/1EEDC40, redo lsn=0/1EEDBE8
2026-05-22 06:29:07.372 +03 [24168] LOG:  checkpoint starting: time
